0.9736842105	0.5249307479	1.0000000000	-0.0000000000	1.4646264607
0.9736842105	0.4750692521	1.0000000000	-0.0000000000	1.4646264607
0.9736842105	0.4252077562	1.0000000000	-0.0000000000	1.4635238301
0.9736842105	0.3753462604	1.0000000000	-0.0000000000	1.4615561308
0.9736842105	0.3254847645	1.0000000000	-0.0000000000	1.4592328310
0.9736842105	0.2756232687	1.0000000000	-0.0000000000	1.4573710994
0.9736842105	0.2257617729	1.0000000000	-0.0000000000	1.4569998799
0.9736842105	0.1759002770	1.0000000000	-0.0000000000	1.4585232726
0.9736842105	0.1260387812	1.0000000000	-0.0000000000	1.4554542677
0.9736842105	0.0761772853	1.0000000000	-0.0000000000	0.7853979648
0.9736842105	0.0263157895	1.0000000000	0.0000000000	0.7853979648
0.9736842105	0.0263157895	1.0000000000	0.0000000000	0.7853979648
0.9238227147	0.0263157895	1.0000000000	-0.0000000000	0.7853979648
0.8739612188	0.0263157895	1.0000000000	-0.0000000000	0.1153420355
0.8240997230	0.0263157895	1.0000000000	-0.0000000000	0.1122730244
0.7742382271	0.0263157895	1.0000000000	-0.0000000000	0.1137964072
0.7243767313	0.0263157895	1.0000000000	-0.0000000000	0.1134251782
0.6745152355	0.0263157895	1.0000000000	-0.0000000000	0.1115634388
0.6246537396	0.0263157895	1.0000000000	-0.0000000000	0.1092401332
0.5747922438	0.0263157895	1.0000000000	-0.0000000000	0.1072724301
0.5249307479	0.0263157895	1.0000000000	-0.0000000000	0.1061697976
0.4750692521	0.0263157895	1.0000000000	-0.0000000000	0.1061697976
0.4252077562	0.0263157895	1.0000000000	-0.0000000000	0.1072724301
0.3753462604	0.0263157895	1.0000000000	-0.0000000000	0.1092401332
0.3254847645	0.0263157895	1.0000000000	-0.0000000000	0.1115634388
0.2756232687	0.0263157895	1.0000000000	-0.0000000000	0.1134251782
0.2257617729	0.0263157895	1.0000000000	-0.0000000000	0.1137964072
0.1759002770	0.0263157895	1.0000000000	-0.0000000000	0.1122730244
0.1260387812	0.0263157895	1.0000000000	-0.0000000000	0.1153420355
0.0761772853	0.0263157895	1.0000000000	-0.0000000000	0.7853979648
0.0263157895	0.0263157895	1.0000000000	0.0000000000	0.7853979648
