0.0000000000	0.0000000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0526315789	0.0000000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1052631579	0.0000000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.1578947368	0.0000000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2105263158	0.0000000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.2631578947	0.0000000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3157894737	0.0000000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.3684210526	0.0000000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4210526316	0.0000000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.4736842105	0.0000000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5263157895	0.0000000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.5789473684	0.0000000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6315789474	0.0000000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.6842105263	0.0000000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7368421053	0.0000000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.7894736842	0.0000000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8421052632	0.0000000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.8947368421	0.0000000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.9473684211	0.0000000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
1.0000000000	0.0000000000	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0000000000	0.0526315789	100.0000000000	0	100.0000000000	100.0000000000	100.0000000000	0
0.0526315789	0.0526315789	0.7853979648	1	0.0000000110	0.0275837656	0.0551675313	1
0.1052631579	0.0526315789	0.1153420355	1	0.2338640425	0.0549264905	0.4804552413	0
0.1578947368	0.0526315789	0.1122730244	1	0.3308781799	0.0755718116	0.6787973737	0
0.2105263158	0.0526315789	0.1137964072	1	0.3828698324	0.0886748098	0.7860089834	0
0.2631578947	0.0526315789	0.1134251782	1	0.4138137307	0.0955179265	0.8493891404	0
0.3157894737	0.0526315789	0.1115634388	1	0.4327854207	0.0982011623	0.8875735206	0
0.3684210526	0.0526315789	0.1092401332	1	0.4443265188	0.0986512548	0.9102925363	0
0.4210526316	0.0526315789	0.1072724301	1	0.4509360205	0.0982582446	0.9230340779	0
0.4736842105	0.0526315789	0.1061697976	1	0.4539500753	0.0978668931	0.9287596020	0
0.5263157895	0.0526315789	0.1061697976	1	0.4539500753	0.0978668931	0.9287596020	0
